image_name,image_path,split,city,annotation_json,instance_path,yolo_annotation_path,instance_based_yolo
bremen_000085_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000085_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000085_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000085_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000085_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000085_000019_leftImg8bit.txt
bremen_000086_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000086_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000086_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000086_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000086_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000086_000019_leftImg8bit.txt
bremen_000087_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000087_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000087_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000087_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000087_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000087_000019_leftImg8bit.txt
bremen_000088_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000088_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000088_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000088_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000088_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000088_000019_leftImg8bit.txt
bremen_000089_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000089_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000089_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000089_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000089_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000089_000019_leftImg8bit.txt
bremen_000090_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000090_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000090_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000090_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000090_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000090_000019_leftImg8bit.txt
bremen_000091_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000091_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000091_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000091_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000091_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000091_000019_leftImg8bit.txt
bremen_000092_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000092_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000092_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000092_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000092_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000092_000019_leftImg8bit.txt
bremen_000093_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000093_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000093_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000093_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000093_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000093_000019_leftImg8bit.txt
bremen_000094_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000094_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000094_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000094_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000094_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000094_000019_leftImg8bit.txt
bremen_000095_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000095_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000095_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000095_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000095_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000095_000019_leftImg8bit.txt
bremen_000096_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000096_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000096_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000096_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000096_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000096_000019_leftImg8bit.txt
bremen_000097_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000097_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000097_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000097_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000097_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000097_000019_leftImg8bit.txt
bremen_000098_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000098_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000098_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000098_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000098_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000098_000019_leftImg8bit.txt
bremen_000099_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000099_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000099_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000099_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000099_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000099_000019_leftImg8bit.txt
bremen_000100_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000100_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000100_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000100_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000100_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000100_000019_leftImg8bit.txt
bremen_000101_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000101_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000101_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000101_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000101_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000101_000019_leftImg8bit.txt
bremen_000102_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000102_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000102_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000102_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000102_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000102_000019_leftImg8bit.txt
bremen_000103_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000103_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000103_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000103_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000103_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000103_000019_leftImg8bit.txt
bremen_000104_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000104_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000104_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000104_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000104_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000104_000019_leftImg8bit.txt
bremen_000105_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000105_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000105_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000105_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000105_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000105_000019_leftImg8bit.txt
bremen_000106_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000106_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000106_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000106_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000106_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000106_000019_leftImg8bit.txt
bremen_000107_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000107_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000107_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000107_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000107_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000107_000019_leftImg8bit.txt
bremen_000108_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000108_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000108_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000108_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000108_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000108_000019_leftImg8bit.txt
bremen_000109_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000109_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000109_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000109_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000109_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000109_000019_leftImg8bit.txt
bremen_000110_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000110_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000110_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000110_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000110_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000110_000019_leftImg8bit.txt
bremen_000111_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000111_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000111_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000111_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000111_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000111_000019_leftImg8bit.txt
bremen_000112_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000112_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000112_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000112_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000112_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000112_000019_leftImg8bit.txt
bremen_000113_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000113_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000113_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000113_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000113_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000113_000019_leftImg8bit.txt
bremen_000114_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000114_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000114_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000114_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000114_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000114_000019_leftImg8bit.txt
bremen_000115_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000115_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000115_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000115_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000115_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000115_000019_leftImg8bit.txt
bremen_000116_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000116_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000116_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000116_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000116_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000116_000019_leftImg8bit.txt
bremen_000117_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000117_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000117_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000117_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000117_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000117_000019_leftImg8bit.txt
bremen_000118_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000118_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000118_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000118_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000118_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000118_000019_leftImg8bit.txt
bremen_000119_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000119_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000119_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000119_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000119_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000119_000019_leftImg8bit.txt
bremen_000120_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000120_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000120_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000120_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000120_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000120_000019_leftImg8bit.txt
bremen_000121_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000121_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000121_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000121_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000121_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000121_000019_leftImg8bit.txt
bremen_000122_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000122_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000122_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000122_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000122_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000122_000019_leftImg8bit.txt
bremen_000123_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000123_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000123_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000123_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000123_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000123_000019_leftImg8bit.txt
bremen_000124_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000124_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000124_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000124_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000124_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000124_000019_leftImg8bit.txt
bremen_000125_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000125_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000125_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000125_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000125_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000125_000019_leftImg8bit.txt
bremen_000126_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\bremen\bremen_000126_000019_leftImg8bit.png,train,bremen,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000126_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\bremen\bremen_000126_000019_gtFine_instanceIds.png,..\data\yolo_annotations\bremen_000126_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\bremen_000126_000019_leftImg8bit.txt
